ano,id_microrregiao,sigla_uf,primeiro_ano_tratamento,tratado,pos_tratamento,pam_area_plantada,pam_area_colhida,pam_quantidade_produzida,pam_valor_producao,pam_produtividade,populacao_total,pib_total,pib_per_capita,pib_agropecuario,area_cafe,area_cana,area_citricos,area_outras_lavouras_temporarias,area_soja
2013,41031,PR,2006,1,1,33,33,1570.0,151.0,47.57575757575758,135093,2498757000,18496.569030223625,1026565000,0.1234084385986329,0.0,0.0,508.9462547450687,1527.943520997736
2014,41031,PR,2006,1,1,97,97,3655.0,205.0,37.68041237113402,136147,2677016000,19662.688123866115,1023375000,0.1299062153930664,0.0,0.0,449.371947682926,1585.2709947782685
2015,41031,PR,2006,1,1,99,99,3725.0,204.0,37.62626262626262,137161,2896219000,21115.470140929272,1051785000,0.11362675408935541,0.0,0.0,407.973752437079,1642.6200530249048
2016,41031,PR,2006,1,1,99,99,3590.0,234.0,36.26262626262626,138160,3130451000,22658.157209033005,1172488000,0.1111863206176758,0.0,0.0,356.38811311035715,1696.5613006921926
2017,41031,PR,2006,1,1,100,100,3655.0,257.0,36.55,139137,3611198000,25954.26090831339,1461792000,0.1063281093750001,0.0,0.0,329.53785226129247,1730.184515004159
2018,41031,PR,2006,1,1,100,100,3655.0,236.0,36.55,139540,3770138000,27018.331661172422,1477098000,0.0957653804321289,0.0,0.0,260.14523654034497,1772.8619826689924
2019,41031,PR,2006,1,1,103,103,3854.0,261.0,37.41747572815534,140608,3770044000,26812.443104233043,1444391000,0.0941436643676758,0.0,0.0,242.7782690778181,1795.6928195955234
2020,41031,PR,2006,1,1,95,95,3095.0,216.0,32.578947368421055,141649,4542800000,32070.82294968549,2052648000,0.1055053350830078,0.0,0.0,213.45649521478185,1821.3767615723036
2021,41031,PR,2006,1,1,102,102,4345.0,417.0,42.59803921568628,142661,5140958000,36036.1836801929,2177961000,0.1055053350830078,0.0,0.0,205.03795180395468,1827.2642026923093
2003,41032,PR,0,0,0,0,0,0.0,0.0,0.0,93338,658441000,7054.37228138593,178338000,0.0,0.0,0.0,568.2436968772641,395.9439418787925
2004,41032,PR,0,0,0,0,0,0.0,0.0,0.0,94469,759315000,8037.716076173137,202285000,0.0,0.0,0.0,507.8102174088169,424.339609951488
2005,41032,PR,0,0,0,0,0,0.0,0.0,0.0,95094,811308000,8531.642374913245,215060000,0.0,0.0,0.0,440.9796741148145,491.6256832161301
2006,41032,PR,0,0,0,0,0,0.0,0.0,0.0,95714,826173000,8631.683975176045,180121000,0.0,0.0,0.0,472.05142437628615,486.90592118224663
2007,41032,PR,0,0,0,0,0,0.0,0.0,0.0,93866,1036026000,11037.28719664202,214912000,0.0,0.0,0.0,489.7023999072978,487.7719481196282
2008,41032,PR,0,0,0,0,0,0.0,0.0,0.0,97181,1163099000,11968.37859252323,293367000,0.0,0.0,0.0,469.184828031073,521.5349960083697
2009,41032,PR,0,0,0,0,0,0.0,0.0,0.0,97664,1224562000,12538.519823066841,208574000,0.0,0.0,0.0,479.8064734660102,512.9909695041586
2010,41032,PR,0,0,0,0,0,0.0,0.0,0.0,97449,1444525000,14823.394801383287,375048000,0.0,0.0,0.0,366.3432238339278,626.8363122839389
2011,41032,PR,0,0,0,0,0,0.0,0.0,0.0,97894,1700745000,17373.33237992114,443283000,0.0,0.0,0.0,363.06937665784255,622.5183529970692
2012,41032,PR,0,0,0,0,0,0.0,0.0,0.0,98329,1939891000,19728.574479553336,484123000,0.0,0.0,0.0,274.51899640832875,695.5722237102655
2013,41032,PR,0,0,0,0,0,0.0,0.0,0.0,101993,2347087000,23012.236133852322,591437000,0.0,0.0,0.0,280.18982692327756,690.804795458188
2014,41032,PR,0,0,0,0,0,0.0,0.0,0.0,102586,2570645000,25058.438773321897,668244000,0.0,0.0,0.0,208.0626240698246,764.5280893315612
2015,41032,PR,0,0,0,0,0,0.0,0.0,0.0,103158,2781208000,26960.662285038485,706313000,0.0,0.0,0.0,173.4448628489386,800.5401179798744
2016,41032,PR,0,0,0,0,0,0.0,0.0,0.0,103719,2981167000,28742.727947627725,746683000,0.0,0.0,0.0,149.5664209515372,821.9009221878714
2017,41032,PR,0,0,0,0,0,0.0,0.0,0.0,104269,3393708000,32547.622016131354,896460000,0.0,0.0,0.0,208.41851124017117,765.4734734671897
2018,41032,PR,0,0,0,0,0,0.0,0.0,0.0,103937,3525363000,33918.26779683847,904485000,0.0,0.0,0.0,128.62965609979176,837.0523523322037
2019,41032,PR,0,0,0,0,0,0.0,0.0,0.0,104492,3604675000,34497.138536921484,923514000,0.0,0.0,0.0,129.3499517329707,836.1035014986554
2020,41032,PR,0,0,0,0,0,0.0,0.0,0.0,105033,3860062000,36750.94494111375,1156765000,0.0,0.0,0.0,161.70741709374926,798.5336947401383
2021,41032,PR,0,0,0,0,0,0.0,0.0,0.0,105560,4310784000,40837.28685107995,1334404000,0.0,0.0,0.0,158.54512961376895,799.5542447884764
2003,41033,PR,2008,1,0,200,200,6950.0,194.0,34.75,115130,880178000,7645.079475375663,181438000,0.0,0.0,0.0,241.97866133056723,202.67622576660312
2004,41033,PR,2008,1,0,219,219,7665.0,385.0,35.0,117545,1006560000,8563.188566081075,210330000,0.0,0.0,0.0,204.58176179974046,216.86991415033415
2005,41033,PR,2008,1,0,229,229,8015.0,1603.0,35.0,118881,1078878000,9075.2769576299,234340000,0.0,0.0,0.0,188.32173353417897,229.77988491852096
2006,41033,PR,2008,1,0,229,229,8015.0,1603.0,35.0,120208,1213695000,10096.624184746439,235918000,0.0,0.0,0.0,213.5605486148076,227.56692425483394
2007,41033,PR,2008,1,0,229,229,8315.0,918.0,36.31004366812227,116373,1290846000,11092.315227759016,261675000,0.0,0.0,0.0,224.41816686114805,237.71305940350467
2008,41033,PR,2008,1,1,239,239,8703.0,435.0,36.41422594142259,120808,1373843000,11372.119396066486,344529000,0.0,0.0,0.0,252.72154431695643,228.34589590259208
2009,41033,PR,2008,1,1,241,241,8599.0,1291.0,35.6804979253112,121658,1376125000,11311.422183498004,278991000,0.0,0.0,0.0,249.57697882312144,237.35100458612075
2010,41033,PR,2008,1,1,241,241,8642.0,430.0,35.85892116182573,116691,1582975000,13565.527761352632,422557000,0.0,0.0,0.0,210.35468145080705,277.38888271912066
2011,41033,PR,2008,1,1,253,253,8855.0,415.0,35.0,117090,1709811000,14602.536510376633,406084000,0.0,0.0,0.0,168.3632763860484,309.9825469195425
2012,41033,PR,2008,1,1,241,241,8435.0,464.0,35.0,117480,1850441000,15751.115083418454,416983000,0.0,0.0,0.0,123.94636376177944,340.206083523925
2013,41033,PR,2008,1,1,241,241,12695.0,692.0,52.67634854771784,121681,2225027000,18285.738940344014,533972000,0.0,0.0,0.0,158.736539114563,310.06028987821827
2014,41033,PR,2008,1,1,238,238,8630.0,446.0,36.260504201680675,122250,2531441000,20707.08384458078,645881000,0.0,0.0,0.0,129.88801105804467,340.1281870102052
2015,41033,PR,2008,1,1,241,241,10110.0,556.0,41.95020746887967,122798,2612880000,21277.870975097314,544046000,0.0,0.0,0.0,124.36878501202408,350.1753749760615
2016,41033,PR,2008,1,1,239,239,8365.0,501.0,35.0,123337,2867360000,23248.17370294397,601829000,0.0,0.0,0.0,109.03773787915043,371.3534913019868
2017,41033,PR,2008,1,1,239,239,8365.0,485.0,35.0,123949,3172436000,25594.688137863155,706296000,0.0,0.0,0.0,91.10781258728065,394.3964089489675
2018,41033,PR,2008,1,1,241,241,8435.0,591.0,35.0,123124,3268353000,26545.214580422988,709950000,0.0,0.0,0.0,71.2950135941163,405.3565879228369
2019,41033,PR,2008,1,1,241,241,8435.0,589.0,35.0,123616,3312168000,26794.007248252652,726364000,0.0,0.0,0.0,51.8237329122925,430.22303196696834
2020,41033,PR,2008,1,1,237,237,8295.0,663.0,35.0,124095,3682548000,29675.23268463677,1028802000,0.0,0.0,0.0,63.09728714807179,413.75886007129606
2021,41033,PR,2008,1,1,233,233,8155.0,815.0,35.0,124559,4397706000,35306.208302892606,1250311000,0.0,0.0,0.0,61.10257437970014,414.2302969308524
2003,41034,PR,2011,1,0,10,10,350.0,10.0,35.0,57381,472059000,8226.7475296701,142413000,0.0,0.0,0.0,485.4566246184116,366.93188274041177
2004,41034,PR,2011,1,0,10,10,350.0,18.0,35.0,58037,544260000,9377.8107069628,163244000,0.0,0.0,0.0,393.5326188546723,400.255216434618
2005,41034,PR,2011,1,0,10,10,350.0,35.0,35.0,58401,581139000,9950.839882878718,180844000,0.0,0.0,0.0,346.73074657982505,437.39188287548006
2006,41034,PR,2011,1,0,10,10,350.0,14.0,35.0,58761,598145000,10179.285580572148,157630000,0.0,0.0,0.0,370.73172444134246,428.75393028240353
2007,41034,PR,2011,1,0,10,10,350.0,12.0,35.0,60240,707542000,11745.385126162018,189149000,0.0,0.0,0.0,355.13536909515096,453.0842390968507
2008,41034,PR,2011,1,0,25,25,840.0,31.0,33.6,62742,802941000,12797.504064263174,229774000,0.0,0.0,0.0,342.11423767895246,472.6747773718896
2009,41034,PR,2011,1,0,0,0,0.0,0.0,0.0,63337,807208000,12744.651625432212,188350000,0.0,0.0,0.0,343.3608836937797,475.09637487945224
2010,41034,PR,2011,1,0,9,9,315.0,15.0,35.0,62312,898202000,14414.591089998716,313785000,0.0,0.0,0.0,227.3245128366064,591.5740503884939
2011,41034,PR,2011,1,1,9,9,315.0,16.0,35.0,62767,976914000,15564.13401946883,298565000,0.0,0.0,0.0,200.17948847063707,614.2476626192886
2012,41034,PR,2011,1,1,9,9,315.0,17.0,35.0,63207,1138198000,18007.467527330835,377510000,0.0,0.0,0.0,142.19599560919124,663.0200587944618
2013,41034,PR,2011,1,1,9,9,315.0,151.0,35.0,65779,1479267000,22488.43855941866,491859000,0.0,0.0,0.0,152.7374813002919,652.4842658596332
2014,41034,PR,2011,1,1,9,9,315.0,16.0,35.0,66335,1672477000,25212.58762342655,624216000,0.0,0.0,0.0,115.86646722375531,688.8251943716252
2015,41034,PR,2011,1,1,9,9,315.0,17.0,35.0,66872,1771978000,26498.05598755832,613372000,0.0,0.0,0.0,86.02997836218182,710.2359344190393
2016,41034,PR,2011,1,1,9,9,315.0,18.0,35.0,67397,1815046000,26930.664569639597,680649000,0.0,0.0,0.0,83.02629316442759,711.5236580603967
2017,41034,PR,2011,1,1,9,9,315.0,156.0,35.0,67912,1973124000,29054.128872658734,775547000,0.0,0.0,0.0,134.8804244768079,661.1497556580582
2018,41034,PR,2011,1,1,9,9,315.0,21.0,35.0,68243,1989327000,29150.638160690472,721471000,0.0,0.0,0.0,80.02883039379846,714.0502550228393
2019,41034,PR,2011,1,1,9,9,315.0,22.0,35.0,68815,1988698000,28899.19348979147,682585000,0.0,0.0,0.0,80.71342394964651,713.8298151433984
2020,41034,PR,2011,1,1,9,9,315.0,24.0,35.0,69373,2124449000,30623.57112997852,877210000,0.0,0.0,0.0,91.25198871539388,699.3395337194313
2021,41034,PR,2011,1,1,8,8,280.0,27.0,35.0,69917,2329871000,33323.383440365,931853000,0.0,0.0,0.0,89.19835385473704,700.2060609784626
2003,41035,PR,0,0,0,100,100,5000.0,125.0,50.0,29163,125654000,4308.678805335528,56721000,0.0,0.0,0.0,20.130858603759748,13.155555442993162
2004,41035,PR,0,0,0,130,130,4030.0,282.0,31.0,29031,138531000,4771.830112638214,65040000,0.0,0.0,0.0,18.356279798645005,11.050923630249024
2005,41035,PR,0,0,0,130,130,4030.0,121.0,31.0,28957,166975000,5766.308664571606,85665000,0.0,0.0,0.0,16.00992499432376,10.761669612915048
2006,41035,PR,0,0,0,130,130,4030.0,161.0,31.0,28885,160808000,5567.180197334256,76163000,0.0,0.0,0.0,19.997024300170906,8.977342004516595
2007,41035,PR,0,0,0,320,320,16200.0,470.0,50.625,30358,182995000,6027.900388694908,85974000,0.0,0.0,0.0,20.233791274230914,12.343163343200686
2008,41035,PR,0,0,0,420,420,17640.0,494.0,42.0,31472,201931000,6416.211235383833,97814000,0.0,0.0,0.0,26.704391601501502,10.192853072998034
2009,41035,PR,0,0,0,840,840,35280.0,1058.0,42.0,31661,227424000,7183.095922428224,111227000,0.0,0.0,0.0,25.665246860046395,12.056683593383786
2010,41035,PR,0,0,0,460,460,19405.0,776.0,42.18478260869565,29041,274730000,9460.073688922557,145347000,0.0,0.0,0.0,22.863733507629377,12.463207100708
2011,41035,PR,0,0,0,450,450,18900.0,885.0,42.0,29017,280200000,9656.408312368612,137217000,0.0,0.0,0.0,17.87339159356688,13.88604191253669
2012,41035,PR,0,0,0,450,450,20250.0,911.0,45.0,28994,311228000,10734.220873284128,137715000,0.0,0.0,0.0,13.437921817077624,15.046749921447837
2013,41035,PR,0,0,0,450,450,18900.0,945.0,42.0,29872,364637000,12206.64836636315,138876000,0.0,0.0,0.0,15.40366422332761,12.625586284484895
2014,41035,PR,0,0,0,430,430,18060.0,867.0,42.0,29885,393253000,13158.875690145558,146615000,0.0,0.0,0.0,12.335106656127925,14.845502887878464
2015,41035,PR,0,0,0,430,430,17200.0,946.0,40.0,29896,464886000,15550.1070377308,138193000,0.0,0.0,0.0,15.48448139001463,16.49712842425549
2016,41035,PR,0,0,0,430,430,18060.0,1178.0,42.0,29908,567750000,18983.21519325933,156922000,0.0,0.0,0.0,13.94121405993652,17.098319022766272
2017,41035,PR,0,0,0,430,430,18060.0,1272.0,42.0,29920,642291000,21466.945187165777,191379000,0.0,0.0,0.0,13.74499603332521,17.746171220398082
2018,41035,PR,0,0,0,450,450,18900.0,1210.0,42.0,29317,640257000,21839.10359177269,174389000,0.0,0.0,0.0,9.899899452819838,18.84106401678478
2019,41035,PR,0,0,0,453,453,18960.0,1260.0,41.854304635761586,29278,605633000,20685.600109297084,178706000,0.0,0.0,0.0,7.612562487426758,20.26551440509043
2020,41035,PR,0,0,0,453,453,18960.0,1349.0,41.854304635761586,29242,725973000,24826.379864578346,220379000,0.0,0.0,0.0,8.744010225158691,19.041609900451682
2021,41035,PR,0,0,0,410,410,17000.0,1506.0,41.46341463414634,29206,873210000,29898.308566732863,282734000,0.0,0.0,0.0,8.907480026672356,19.246514998107934
2003,41036,PR,0,0,0,0,0,0.0,0.0,0.0,47450,407380000,8585.4583772392,136959000,0.0,0.0,0.0,377.0431258602882,454.69677779364343
2004,41036,PR,0,0,0,0,0,0.0,0.0,0.0,48860,426525000,8729.533360622187,120663000,0.0,0.0,0.0,329.3807860253234,477.7769060163703
2005,41036,PR,0,0,0,0,0,0.0,0.0,0.0,49381,451296000,9139.061582389988,116435000,0.0,0.0,0.0,301.02419314446837,507.9004477264393
2006,41036,PR,0,0,0,0,0,0.0,0.0,0.0,49897,460089000,9220.774796079924,108254000,0.0,0.0,0.0,310.20461650560884,514.1396620007342
2007,41036,PR,0,0,0,0,0,0.0,0.0,0.0,45891,548641000,11955.307140833715,126063000,0.0,0.0,0.0,304.01392787115105,527.1877949947657
2008,41036,PR,0,0,0,0,0,0.0,0.0,0.0,47247,652387000,13808.008974114759,181719000,0.0,0.0,0.0,347.6499444529329,490.89194811603153
2009,41036,PR,0,0,0,0,0,0.0,0.0,0.0,47281,608629000,12872.591527251961,145548000,0.0,0.0,0.0,293.901467170286,551.5089830255228
2010,41036,PR,0,0,0,0,0,0.0,0.0,0.0,49446,821031000,16604.598956437327,193539000,0.0,0.0,0.0,249.301944366087,607.263728562562
2011,41036,PR,0,0,0,0,0,0.0,0.0,0.0,49671,917186000,18465.221155201223,189732000,0.0,0.0,0.0,206.07930160754321,650.7955402467607
2012,41036,PR,0,0,0,0,0,0.0,0.0,0.0,49890,1073893000,21525.215474042896,211957000,0.0,0.0,0.0,151.06808591174328,689.6615979903348
2013,41036,PR,0,0,0,0,0,0.0,0.0,0.0,51750,1261261000,24372.193236714975,280363000,0.0,0.0,0.0,180.01765216174525,658.2212583637424
2014,41036,PR,0,0,0,0,0,0.0,0.0,0.0,52049,1328550000,25524.986070817882,252165000,0.0,0.0,0.0,130.91642260327157,704.7933767790321
2015,41036,PR,0,0,0,0,0,0.0,0.0,0.0,52339,1492202000,28510.326907277555,264437000,0.0,0.0,0.0,99.10852740899644,727.8330374689349
2016,41036,PR,0,0,0,0,0,0.0,0.0,0.0,52623,1855000000,35250.74587157707,318027000,0.0,0.0,0.0,92.94693179376152,731.8272003460175
2017,41036,PR,0,0,0,0,0,0.0,0.0,0.0,52902,1999680000,37799.70511511852,312382000,0.0,0.0,0.0,111.7814202583612,716.0292919967114
2018,41036,PR,0,0,0,0,0,0.0,0.0,0.0,52730,1763218000,33438.611795941586,352103000,0.0,0.0,0.0,71.39964434612968,756.1990467138897
2019,41036,PR,0,0,0,0,0,0.0,0.0,0.0,53011,1917704000,36175.58619909076,341789000,0.0,0.0,0.0,55.744498170348834,775.9475733675118
2020,41036,PR,0,0,0,0,0,0.0,0.0,0.0,53284,2181599000,40942.85338938518,491130000,0.0,0.0,0.0,54.30391573498491,775.953131420134
2021,41036,PR,0,0,0,0,0,0.0,0.0,0.0,53550,3004419000,56104.92997198879,568076000,0.0,0.0,0.0,53.59608818572953,776.1672452194491
2003,41037,PR,2003,1,1,55,55,1650.0,43.0,30.0,2865613,42386200000,14791.320391134463,291107000,0.0,0.0,0.0,573.2259606855494,308.45272374090416
2004,41037,PR,2003,1,1,100,100,2986.0,161.0,29.86,3000314,48801199000,16265.363891912646,275406000,0.0,0.0,0.0,482.5599264095482,337.4549300858747
2005,41037,PR,2003,1,1,190,190,4106.0,111.0,21.610526315789475,3075128,52016018000,16915.074104232408,344901000,0.0,0.0,0.0,467.92380078479056,338.0745562455416
2006,41037,PR,2003,1,1,150,150,4339.0,178.0,28.926666666666666,3149373,57076837000,18123.238181060166,349131000,0.0,0.0,0.0,511.1274478198276,311.16767307037406
2007,41037,PR,2003,1,1,150,150,4270.0,139.0,28.466666666666665,3063140,69034676000,22537.225200284676,423344000,0.0,0.0,0.0,494.51706323321633,360.5784896849343
2008,41037,PR,2003,1,1,110,110,4190.0,144.0,38.09090909090909,3147183,77815380000,24725.40681619086,431468000,0.0,0.0,0.0,558.4347031156042,322.58480375848706
2009,41037,PR,2003,1,1,100,100,3350.0,101.0,33.5,3194246,83105076000,26017.118280808678,451268000,0.0056768783569336,0.0,0.0,526.176937268126,368.60726073657327
2010,41037,PR,2003,1,1,60,60,2055.0,81.0,34.25,3060332,98106626000,32057.510753735216,626821000,0.0056768783569336,0.0,0.0,487.89977497449064,418.4316566553962
2011,41037,PR,2003,1,1,80,80,2920.0,234.0,36.5,3090905,109781212000,35517.49794962964,730337000,0.0056768783569336,0.0,0.0,435.75279347692845,459.4391997308998
2012,41037,PR,2003,1,1,80,80,2920.0,175.0,36.5,3120488,116561031000,37353.46234306942,828971000,0.0056768783569336,0.0,0.0,320.6139097205832,520.8677952365782
2013,41037,PR,2003,1,1,80,80,2920.0,1022.0,36.5,3258115,133366284000,40933.57171247792,1060334000,0.0056768783569336,0.0,0.0,408.1448373109141,424.56168715252903
2014,41037,PR,2003,1,1,500,500,19790.0,1149.0,39.58,3294011,135193373000,41042.17411538699,887904000,0.0048658924560547,0.0,0.0,317.52344628009155,502.6134103989905
2015,41037,PR,2003,1,1,70,70,2920.0,161.0,41.714285714285715,3328666,143695719000,43169.16115945547,970674000,0.0,0.0,0.0,255.2919788826301,555.6405658400288
2016,41037,PR,2003,1,1,70,70,2660.0,226.0,38.0,3362636,145428194000,43248.2712966851,1226190000,0.0,0.0,0.0,245.09167584533625,560.9011293004811
2017,41037,PR,2003,1,1,10,10,420.0,29.0,42.0,3395956,150669578000,44367.352816114224,1131851000,0.0,0.0,0.0,266.2527806489889,538.9162188344802
2018,41037,PR,2003,1,1,10,10,420.0,27.0,42.0,3438591,155609864000,45253.96128821369,1316904000,0.0,0.0,0.0,220.28425924933043,559.0860760143495
2019,41037,PR,2003,1,1,10,10,420.0,27.0,42.0,3477344,174313678000,50128.39627025684,1275311000,0.0,0.0,0.0,176.457944711791,597.9984732260806
2020,41037,PR,2003,1,1,10,10,430.0,31.0,43.0,3515126,159450235000,45361.17197505865,1531035000,0.0056851483154297,0.0,0.0,175.91331575933762,593.4299162185788
2021,41037,PR,2003,1,1,40,40,1680.0,149.0,42.0,3551884,185699461000,52281.961066296084,1781805000,0.0056851483154297,0.0,0.0,169.38697778668117,597.7448901897076
2003,41038,PR,2007,1,0,405,405,16889.0,472.0,41.70123456790123,254592,3065644000,12041.399572649572,32315000,0.0,0.0,0.0,6.068709313110354,0.8314907698364256
2004,41038,PR,2007,1,0,360,360,12975.0,908.0,36.041666666666664,267071,3758316000,14072.34780264424,24192000,0.0,0.0,0.0,6.187128012695308,1.15591767492676
2005,41038,PR,2007,1,0,370,370,15490.0,1084.0,41.86486486486486,273979,3474414000,12681.314991294954,32702000,0.0,0.0,0.0,5.6655095244140545,1.5335247953491256
2006,41038,PR,2007,1,0,370,370,15490.0,1239.0,41.86486486486486,280833,3579450000,12745.831152321842,42015000,0.0,0.0,0.0,6.249171680786119,2.2236013605346665
2007,41038,PR,2007,1,1,370,370,15506.0,1240.0,41.90810810810811,245845,4394094000,17873.432447273688,39989000,0.0,0.0,0.0,6.90726041888427,2.788755539428703
2008,41038,PR,2007,1,1,399,399,19551.0,2346.0,49.0,255173,5138472000,20137.208873979613,46250000,0.0,0.0,0.0,7.547950386718744,2.7751642999877846
2009,41038,PR,2007,1,1,344,344,14999.0,1800.0,43.60174418604651,256933,4646594000,18084.847022375485,53008000,0.0,0.0,0.0,8.580179494995111,2.2179851224975544
2010,41038,PR,2007,1,1,390,390,19957.0,2391.0,51.17179487179487,265392,5426899000,20448.615632724424,84377000,0.0,0.0,0.0,8.922243914855956,1.8709336469726559
2011,41038,PR,2007,1,1,350,350,15801.0,2370.0,45.145714285714284,267660,6297669000,23528.61466039005,80109000,0.0,0.0,0.0,8.855540185424793,1.7259467708129916
2012,41038,PR,2007,1,1,321,321,12445.0,1761.0,38.769470404984425,269858,7165458000,26552.698085659864,87776000,0.0,0.0,0.0,9.79729976550293,2.5583706743164005
